external_gene_name	ENTREZID	GO	GENENAME	GOTERM	Description_Ensembl	Uniprot_ID	PANTHER_Family_name	PANTHER_SF_name	Description_NCBI	ALIAS	lfc_HeatStress_SAHA	lfc_HeatStress	lfc_PE_SAHA	Crep1	Crep2	Crep3	Trep1	Trep2	Trep3	VMrep1	VMrep2	VMrep3	PErep1	PErep2
BnaA03g01680D	106442975	GO:0016125	cytochrome P450 90A1	sterol metabolic process	BnaA03g01680D protein	A0A078FEA9	CYTOCHROME P450 26	BNAA03G01680D PROTEIN	cytochrome P450 90A1	LOC106442975	LFC HeatStress-SAHA :  10.5	LFC HeatStress:  9.11	LFC PE-SAHA :  2.59	4.17726116610648	5.99617992862813	6.91995838230023	8.45678800745388	8.3944712987716	8.33337933499517	3.04479714941578	3.04479714941578	3.04479714941578	4.58482290087834	5.30906151160322
BnaA03g01680D	106442975	GO:0010268	cytochrome P450 90A1	brassinosteroid homeostasis	BnaA03g01680D protein	A0A078FEA9	CYTOCHROME P450 26	BNAA03G01680D PROTEIN	cytochrome P450 90A1	LOC106442975	LFC HeatStress-SAHA :  10.5	LFC HeatStress:  9.11	LFC PE-SAHA :  2.59	4.17726116610648	5.99617992862813	6.91995838230023	8.45678800745388	8.3944712987716	8.33337933499517	3.04479714941578	3.04479714941578	3.04479714941578	4.58482290087834	5.30906151160322
BnaA03g01680D	106442975	GO:0016132	cytochrome P450 90A1	brassinosteroid biosynthetic process	BnaA03g01680D protein	A0A078FEA9	CYTOCHROME P450 26	BNAA03G01680D PROTEIN	cytochrome P450 90A1	LOC106442975	LFC HeatStress-SAHA :  10.5	LFC HeatStress:  9.11	LFC PE-SAHA :  2.59	4.17726116610648	5.99617992862813	6.91995838230023	8.45678800745388	8.3944712987716	8.33337933499517	3.04479714941578	3.04479714941578	3.04479714941578	4.58482290087834	5.30906151160322
BnaA03g01820D	NA	NA	NA	NA	BnaA03g01820D protein	A0A078FDE5	COMPLEMENT COMPONENT 1	BNAA03G01820D PROTEIN	NA	NA	LFC HeatStress-SAHA :  -2.18	LFC HeatStress:  -4.14	LFC PE-SAHA :  6.99	3.04479714941578	3.04479714941578	3.04479714941578	5.57099808092287	5.87181445435467	5.14157668702812	5.77230388029955	5.71070618639144	5.54674644067817	4.39311949129516	3.86821440066085
BnaA03g01920D	NA	NA	NA	NA	BnaA03g01920D protein	A0A078FDF3	SPLICING FACTOR SF3A-RELATED	MATRIN-TYPE DOMAIN-CONTAINING PROTEIN	NA	NA	LFC HeatStress-SAHA :  -2.44	LFC HeatStress:  -3.14	LFC PE-SAHA :  1.29	6.97343791038341	6.25645972651222	5.72997138472651	7.6849074419649	7.68467661332992	7.21383360624576	8.9743519450651	9.12624334714428	8.75526066471727	6.25372410013231	6.63809642573885
BnaA03g02030D	NA	NA	NA	NA		NA	NA	NA	NA	NA	LFC HeatStress-SAHA :  12.84	LFC HeatStress:  13.76	LFC PE-SAHA :  -1.44	12.1555905779129	12.2327004143823	12.3027699888102	10.7976588516827	10.8649470414231	10.7466372182322	3.41026001838346	3.04479714941578	3.04479714941578	11.0525469630708	10.2237867442757
BnaA03g02310D	NA	NA	NA	NA		NA	NA	NA	NA	NA	LFC HeatStress-SAHA :  -2.46	LFC HeatStress:  -3.02	LFC PE-SAHA :  1.01	7.99836583175879	8.03539421859487	6.93664202783411	8.81408081274498	8.48431055570791	8.79652686712321	9.85946671823647	10.0656652913489	10.1204644747367	7.33991875943393	7.60558554864161
BnaA03g02400D	NA	NA	NA	NA		NA	NA	NA	NA	NA	LFC HeatStress-SAHA :  9.86	LFC HeatStress:  11.55	LFC PE-SAHA :  -2.42	6.81020737649198	7.10521637700513	6.46988752006835	5.1987678547941	3.04479714941578	5.59958662611737	3.04479714941578	3.04479714941578	3.04479714941578	7.00362544144664	6.42089444162353
BnaA03g02520D	NA	NA	NA	NA		NA	NA	NA	NA	NA	LFC HeatStress-SAHA :  -4.43	LFC HeatStress:  -3.17	LFC PE-SAHA :  -1.92	7.35092993395684	7.4860581664374	7.37597906626964	5.30203760858019	6.40007316003861	5.41060452239253	13.2488617929007	12.5850900124619	12.5267737276065	8.84732028701035	9.93718736652715
BnaA03g02560D	NA	NA	NA	NA		NA	NA	NA	NA	NA	LFC HeatStress-SAHA :  -1.53	LFC HeatStress:  -3.07	LFC PE-SAHA :  3.55	3.62182492860105	4.72058515323672	4.73109565872812	7.10938150598203	7.17695324067766	6.1925995262271	6.59581049189256	5.80660221115434	5.70542071949851	5.02180883357318	4.4359122367819
BnaA03g02740D	NA	NA	NA	NA		NA	NA	NA	NA	NA	LFC HeatStress-SAHA :  -1.75	LFC HeatStress:  -1.18	LFC PE-SAHA :  -1.04	7.62033573074304	7.71254150245842	7.82338810251172	6.90479886432666	7.14717218255495	6.12183848729851	8.62521540290035	8.38252714710241	8.22102436964266	7.37409734463907	7.25964495868765
BnaA03g02790D	NA	NA	NA	NA		NA	NA	NA	NA	NA	LFC HeatStress-SAHA :  11.02	LFC HeatStress:  11.77	LFC PE-SAHA :  -1.1	6.94224930209169	7.3820283180625	7.65269868535957	6.15768054144835	6.67628201021533	6.32426705992049	3.04479714941578	3.04479714941578	3.04479714941578	7.37409734463907	6.37315620745217
BnaA03g02890D	NA	NA	NA	NA	BnaA02g30070D protein	NA	NA	NA	NA	NA	LFC HeatStress-SAHA :  -1.3	LFC HeatStress:  -2.06	LFC PE-SAHA :  1.44	7.63012862385071	7.84006531880271	8.1211873557367	9.29174368521978	9.26340632043412	9.22910914189029	9.23877698721121	9.20326339213353	9.65312806052824	8.0524604753474	8.0286862727408
BnaA03g03250D	NA	NA	NA	NA		NA	NA	NA	NA	NA	LFC HeatStress-SAHA :  -4.56	LFC HeatStress:  -8.73	LFC PE-SAHA :  6.25	3.04479714941578	3.04479714941578	3.04479714941578	5.02662801530067	4.90428228517263	5.28294448973049	5.39357838613075	5.60760327331398	5.18141470954975	3.61184319933665	3.04479714941578
BnaA03g03330D	NA	NA	NA	NA		NA	NA	NA	NA	NA	LFC HeatStress-SAHA :  7.11	LFC HeatStress:  5.22	LFC PE-SAHA :  5.13	4.17726116610648	3.04479714941578	4.54902082361061	7.30032962375058	7.75862669306765	7.68751883893788	3.04479714941578	3.39981898719491	3.40885606564875	4.4931433673647	4.50544428117223
BnaA03g03540D	NA	NA	NA	NA		NA	NA	NA	NA	NA	LFC HeatStress-SAHA :  -1.63	LFC HeatStress:  -2.43	LFC PE-SAHA :  1.47	5.37938549815169	5.71535049287797	6.32457129898938	7.46882331194149	7.06458990787557	6.5733746617348	8.12823511324313	8.12381821478738	8.25637467938234	6.46020535822099	6.42089444162353
BnaA03g03720D	NA	NA	NA	NA		NA	NA	NA	NA	NA	LFC HeatStress-SAHA :  5.67	LFC HeatStress:  4.71	LFC PE-SAHA :  1.9	7.47573078283134	7.89982491526112	7.45898104858628	9.09333360799325	9.27260166131592	9.86735619474139	4.67537209835523	4.24299884011279	4.31908671206833	8.59599734192979	8.56280173483259
BnaA03g03800D	NA	NA	NA	NA		NA	NA	NA	NA	NA	LFC HeatStress-SAHA :  14.62	LFC HeatStress:  15.31	LFC PE-SAHA :  -1.15	11.1480846498792	10.9185645517028	10.9487029468012	10.0593809431446	9.76481353923603	9.80186757011829	3.04479714941578	3.04479714941578	3.04479714941578	10.5347323154237	9.93039676633563
BnaA03g04000D	NA	NA	NA	NA		NA	NA	NA	NA	NA	LFC HeatStress-SAHA :  -5.36	LFC HeatStress:  -2.63	LFC PE-SAHA :  -3.63	5.51687944411951	5.71535049287797	5.87795192863371	3.04479714941578	3.04479714941578	4.50574110114567	7.31552382365309	7.27790342402109	7.08667311792143	4.95896928886949	4.94816225677116
BnaA03g04800D	NA	NA	NA	NA		NA	NA	NA	NA	NA	LFC HeatStress-SAHA :  -1.28	LFC HeatStress:  -1.98	LFC PE-SAHA :  1.36	7.35092993395684	7.29556033966386	6.66326535032225	8.92619584739093	8.04309736109578	8.04950624610437	9.14147054222529	9.02692612826519	9.14281705934316	7.56366632226568	7.74234271236148
BnaA03g04830D	NA	NA	NA	NA		NA	NA	NA	NA	NA	LFC HeatStress-SAHA :  11.91	LFC HeatStress:  10.34	LFC PE-SAHA :  3.6	5.92771030093665	5.93112115045227	4.73109565872812	8.59892796998715	9.21414470595877	8.3790261604278	3.04479714941578	3.04479714941578	3.04479714941578	5.85659106404774	6.66470165165271
BnaA03g05380D	NA	NA	NA	NA		NA	NA	NA	NA	NA	LFC HeatStress-SAHA :  -1.6	LFC HeatStress:  -2.53	LFC PE-SAHA :  1.91	6.2698244657658	6.70517727080746	6.27261212742493	8.39687234911691	7.7454609428045	8.23198543836128	8.95590465354119	9.15576885715597	9.09900349405058	7.0747234991342	7.3275555786076
BnaA03g05580D	NA	NA	NA	NA		NA	NA	NA	NA	NA	LFC HeatStress-SAHA :  -3.9	LFC HeatStress:  -4.62	LFC PE-SAHA :  1.28	6.45899587966804	7.07583677494652	7.12300042563175	7.74736750370459	8.40705692571446	8.01778115959747	10.262931537218	10.316973816554	10.1925803393286	6.3492339157087	6.38924854368132
BnaA03g06760D	NA	NA	NA	NA		NA	NA	NA	NA	NA	LFC HeatStress-SAHA :  -2.07	LFC HeatStress:  -2.98	LFC PE-SAHA :  1.77	5.33022359834659	5.45918337852773	5.94640614319652	7.43666934712036	6.45000440662214	7.05994974343884	7.76090967251527	7.9172928640456	7.80277197718818	5.82337792597774	5.70105594197825
BnaA03g06940D	106433705	NA	NA	NA	BnaA03g06940D protein	A0A078IPA5	2S SEED STORAGE PROTEIN 1-RELATED	AAI DOMAIN-CONTAINING PROTEIN	napin embryo-specific	LOC106433705	LFC HeatStress-SAHA :  14.28	LFC HeatStress:  12.62	LFC PE-SAHA :  4.02	9.9750346971861	10.7045439397664	9.92361484849939	14.1787626571137	14.2345641695919	14.3593449767392	3.41026001838346	3.04479714941578	3.04479714941578	8.26739780922707	9.26403734090833
BnaA03g07000D	NA	NA	NA	NA	BnaA03g07000D protein	A0A078IQ52	PROTEIN CUP-SHAPED COTYLEDON 2-RELATED	NAC DOMAIN-CONTAINING PROTEIN	NA	NA	LFC HeatStress-SAHA :  4.59	LFC HeatStress:  3.84	LFC PE-SAHA :  1.44	7.56013461734408	8.09502775175363	7.22146977554265	8.55972656098425	9.10255215106633	9.35875283134625	4.74064852205458	4.49322749143328	4.70266167133581	7.82461241323574	7.99259808550455
BnaA03g07230D	NA	NA	NA	NA		NA	NA	NA	NA	NA	LFC HeatStress-SAHA :  1.37	LFC HeatStress:  2.42	LFC PE-SAHA :  -1.78	9.20861771259024	8.79309123379898	9.08993225510844	7.33564771328053	6.95417622032517	7.74293109295925	6.83120845782488	6.83094913863439	6.31418792115862	8.87933219971046	8.59752195087507
BnaA03g07490D	NA	NA	NA	NA		NA	NA	NA	NA	NA	LFC HeatStress-SAHA :  -1.17	LFC HeatStress:  -2.48	LFC PE-SAHA :  2.78	6.08052431724079	4.949163317101	4.54902082361061	7.7903775733337	7.29930136393567	7.7351445662659	6.55524121527903	6.64680108215686	6.26492598568448	5.29674830552282	5.23709135901076
BnaA03g07690D	NA	NA	NA	NA		NA	NA	NA	NA	NA	LFC HeatStress-SAHA :  2.69	LFC HeatStress:  1.73	LFC PE-SAHA :  2.01	7.06312055092177	7.90816298248353	7.4818407337592	9.31546576606014	9.65484235823558	9.33836657724168	5.04787662281458	5.19970893228175	5.11320542266844	6.50226933600307	7.04431417261311
BnaA03g08640D	NA	NA	NA	NA		NA	NA	NA	NA	NA	LFC HeatStress-SAHA :  -1.08	LFC HeatStress:  -2.01	LFC PE-SAHA :  1.91	6.95792863119043	7.23044299974362	7.35135539015446	8.61335791882214	8.97878754237655	9.28610340940228	9.07322466160704	9.04624802054614	8.6145093024351	7.16867946158428	7.84425360275108
BnaA03g08870D	NA	NA	NA	NA		NA	NA	NA	NA	NA	LFC HeatStress-SAHA :  11.79	LFC HeatStress:  13.13	LFC PE-SAHA :  -2.29	6.97343791038341	6.91914867338398	7.42399453378049	5.35079009315009	5.21986843812879	5.41060452239253	3.04479714941578	3.04479714941578	3.04479714941578	8.49111792827363	8.24568717447553
BnaA03g08960D	NA	NA	NA	NA		NA	NA	NA	NA	NA	LFC HeatStress-SAHA :  8.15	LFC HeatStress:  7.04	LFC PE-SAHA :  2.07	5.37938549815169	4.949163317101	6.7973767692029	7.37011750013127	8.28508251510711	7.27964338210426	3.41026001838346	3.04479714941578	3.04479714941578	4.4931433673647	4.74730179340286
BnaA03g09180D	NA	NA	NA	NA		NA	NA	NA	NA	NA	LFC HeatStress-SAHA :  -1.8	LFC HeatStress:  -2.61	LFC PE-SAHA :  1.75	8.22832750644235	8.53785738056328	8.02342222621965	10.1379735458785	9.61202021810882	10.1477089958911	9.74954066605511	9.82085133348885	9.81334974626852	7.41843870512168	7.91758881558164
BnaA03g09320D	106385401	NA	NA	NA	Histone H4	NA	NA	NA	histone H4	LOC106385401	LFC HeatStress-SAHA :  -1.21	LFC HeatStress:  -2.03	LFC PE-SAHA :  1.76	7.1059392913315	7.90816298248353	6.93664202783411	8.74586981600778	9.16066633727095	9.20679048654674	9.19750165812908	9.33590553996467	9.39800360567587	7.62167802814993	7.98211881394614
BnaA03g09530D	NA	NA	NA	NA		NA	NA	NA	NA	NA	LFC HeatStress-SAHA :  2.7	LFC HeatStress:  3.95	LFC PE-SAHA :  -1.76	10.4357300530903	10.245351431306	10.4885216910669	8.6323758521305	8.46035910427101	8.93196315843874	6.10336333445384	4.75730598872782	5.42348494701798	9.2536531481623	8.33483521953726
BnaA03g09730D	NA	NA	NA	NA		NA	NA	NA	NA	NA	LFC HeatStress-SAHA :  1.63	LFC HeatStress:  2.41	LFC PE-SAHA :  -1.26	9.96734271974125	9.95103301195277	10.1804988053247	8.92619584739093	8.58003316053991	8.92172135842675	7.16797833929624	7.26850802323597	7.22088466685052	9.56046897237815	8.94623945500747
BnaA03g09870D	NA	NA	NA	NA		NA	NA	NA	NA	NA	LFC HeatStress-SAHA :  -2.98	LFC HeatStress:  -1.87	LFC PE-SAHA :  -1.86	7.04855828953045	6.33351507214222	7.42399453378049	5.1987678547941	4.85198124797079	6.1925995262271	7.38166410330401	7.62919642873129	7.33416157546212	5.52410489822802	5.84986192139691
BnaA03g10090D	NA	NA	NA	NA		NA	NA	NA	NA	NA	LFC HeatStress-SAHA :  5.86	LFC HeatStress:  6.71	LFC PE-SAHA :  -1.45	7.52906127776292	7.70298502327356	6.96943639930808	5.1987678547941	5.7956938027163	6.99606280617921	3.92850955277269	3.54562306975176	3.04479714941578	7.75722560884514	7.62593682067273
BnaA03g10100D	NA	NA	NA	NA		NA	NA	NA	NA	NA	LFC HeatStress-SAHA :  6.04	LFC HeatStress:  5.09	LFC PE-SAHA :  1.92	6.39098686019347	6.28261520141537	6.83348682823522	8.18774388703901	8.31655775449509	8.26478207197282	3.56027631476723	3.54562306975176	3.55830633970976	6.3022867178311	6.14532098647182
BnaA03g10430D	NA	NA	NA	NA		NA	NA	NA	NA	NA	LFC HeatStress-SAHA :  5.99	LFC HeatStress:  4.22	LFC PE-SAHA :  4.51	3.04479714941578	5.55004596154225	3.87428426978979	8.09477923198503	8.13173213171477	8.18134645802835	3.56027631476723	3.04479714941578	3.04479714941578	4.82290673538765	4.63270133837249
BnaA03g10530D	NA	NA	NA	NA		NA	NA	NA	NA	NA	LFC HeatStress-SAHA :  1.38	LFC HeatStress:  1.96	LFC PE-SAHA :  -1.01	8.36933192036324	8.19378997637522	8.10657185463203	7.26412018265821	7.57728555683968	6.98293586925299	6.12585169354656	6.82453639666907	6.31418792115862	8.27944845871249	8.00817534558851
BnaA03g10640D	106432802	GO:0002181	60S ribosomal protein L31-3	cytoplasmic translation	BnaA02g08520D protein	NA	NA	NA	60S ribosomal protein L31-3	LOC106432802	LFC HeatStress-SAHA :  -2.75	LFC HeatStress:  -3.32	LFC PE-SAHA :  1	8.00590187599795	8.29259298552495	7.88465741270505	9.10017886056265	8.91561752212993	9.09882102193559	10.9731876739825	11.2011967668501	11.2368101349379	8.24913069611392	8.35527196574163
BnaA03g10650D	NA	NA	NA	NA		NA	NA	NA	NA	NA	LFC HeatStress-SAHA :  -2.2	LFC HeatStress:  -1.44	LFC PE-SAHA :  -1.43	7.47573078283134	6.56371076533508	7.44741331622656	6.13082714556215	5.68718929549667	6.21541647657353	7.82675841897375	7.84970871442343	7.89542785981392	6.43869593033526	6.37315620745217
BnaA03g11060D	NA	NA	NA	NA	BnaA03g11060D protein	A0A078HEJ3	CRAL-TRIO DOMAIN-CONTAINING PROTEIN YKL091C-RELATED	CRAL-TRIO DOMAIN-CONTAINING PROTEIN	NA	NA	LFC HeatStress-SAHA :  4.42	LFC HeatStress:  5.26	LFC PE-SAHA :  -1.38	10.8641968489766	10.3651382246618	10.5639501494673	9.32718207133303	8.99276644055731	9.4423166699636	5.09646081618383	5.33755388612045	5.40491608056539	9.98125754318138	9.39214141417125
BnaA03g11070D	NA	NA	NA	NA	BnaA03g11070D protein	A0A078HH94	ABC TRANSPORTER G FAMILY MEMBER 28	ABC TRANSPORTER DOMAIN-CONTAINING PROTEIN	NA	NA	LFC HeatStress-SAHA :  8.47	LFC HeatStress:  9.47	LFC PE-SAHA :  -1.73	7.74271882256707	7.41754887061815	9.45529310469888	6.95116797061105	6.78369859315128	7.00907039404863	3.41026001838346	3.04479714941578	3.40885606564875	8.18651108811932	7.77914117103825
BnaA03g11240D	NA	NA	NA	NA	BnaA03g11240D protein	A0A078HG19	FASCICLIN-LIKE ARABINOGALACTAN PROTEIN	FAS1 DOMAIN-CONTAINING PROTEIN	NA	NA	LFC HeatStress-SAHA :  10.43	LFC HeatStress:  9.18	LFC PE-SAHA :  2.59	6.81020737649198	6.99963665960481	6.58054952696636	9.05156534523684	9.28401399814488	9.33579791395974	3.04479714941578	3.04479714941578	3.04479714941578	4.4931433673647	4.85184798852204
BnaA03g11370D	NA	NA	NA	NA	BnaA03g11370D protein	A0A078HH61	PROTEIN GAMETE EXPRESSED 1	BNAC03G14190D PROTEIN	NA	NA	LFC HeatStress-SAHA :  5.35	LFC HeatStress:  6.04	LFC PE-SAHA :  -1.24	8.97154903083798	8.42043698528051	8.69525279573472	7.23946258105876	7.2719793284531	8.02418234588993	4.06016227015429	4.59949276756249	4.44883190271105	9.01158577879315	9.11387525499382
BnaA03g12220D	NA	NA	NA	NA	BnaA03g12220D protein	A0A078IB70	ISP4 LIKE PROTEIN	BNAA03G12220D PROTEIN	NA	NA	LFC HeatStress-SAHA :  1.48	LFC HeatStress:  2.79	LFC PE-SAHA :  -2.17	6.70248614436304	7.49716531538645	7.64259487151009	5.30203760858019	5.7693589619667	5.59958662611737	5.35501809091875	5.49605133491286	5.47769737740051	7.62167802814993	7.26831167852298
BnaA03g12280D	NA	NA	NA	NA	BnaA03g12280D protein	A0A078I844	ATP-DEPENDENT CLP PROTEASE ATP-BINDING SUBUNIT CLPX-LIKE, MITOCHONDRIAL-RELATED	BNAA03G12280D PROTEIN	NA	NA	LFC HeatStress-SAHA :  1.09	LFC HeatStress:  1.83	LFC PE-SAHA :  -1.21	9.20861771259024	9.3588087738122	9.07124872564427	7.75607300730571	8.27137973546638	8.11693451585601	7.83688553098186	7.83389573024814	7.7611598929009	9.58736096379175	9.08725460366694
BnaA03g12720D	NA	NA	NA	NA	BnaA03g12720D protein	A0A078HLY2	PROTEIN PHOSPHATASE INHIBITOR	BNAA03G12720D PROTEIN	NA	NA	LFC HeatStress-SAHA :  -1.97	LFC HeatStress:  -2.8	LFC PE-SAHA :  1.61	5.89502822352457	5.99617992862813	6.42308686411961	6.73836812442548	8.12666663157453	7.32189694464192	8.41165133348504	8.33167088745698	8.42783808757865	6.3721352879729	6.27255311272102
BnaA03g12770D	NA	NA	NA	NA	BnaA03g12770D protein	NA	NA	NA	NA	NA	LFC HeatStress-SAHA :  9.99	LFC HeatStress:  8.92	LFC PE-SAHA :  2.04	5.8272595818868	4.19514654632984	5.91260054136137	6.70261827668057	6.69016029563099	7.79628763981593	3.04479714941578	3.04479714941578	3.04479714941578	5.02180883357318	5.08003132771963
BnaA03g13120D	NA	NA	NA	NA	Pectinesterase	A0A078HLU4	PECTINESTERASE	PECTINESTERASE	NA	NA	LFC HeatStress-SAHA :  6.06	LFC HeatStress:  5	LFC PE-SAHA :  2.26	8.54505477252722	8.93845523907459	8.27286999708334	10.6054116175785	11.127508330069	10.7114063827709	3.6744812220619	3.97050607959161	3.76727529500865	6.83353171371135	7.18835851994614
BnaA03g13230D	NA	NA	NA	NA	BnaA03g13230D protein	A0A078HML8	HOMEOBOX PROTEIN WARIAI	ANKYRIN REPEAT FAMILY PROTEIN	NA	NA	LFC HeatStress-SAHA :  2.76	LFC HeatStress:  1.97	LFC PE-SAHA :  1.44	7.67811689028849	6.95188947222935	6.70288778197872	8.12867390253303	9.03390796824716	8.19275441323467	4.7719892204417	4.45541895467629	4.40732935421166	6.22880068180308	6.20126337692954
BnaA03g13260D	NA	NA	NA	NA	BnaA03g13260D protein	A0A078HPY6	BICOID-INTERACTING PROTEIN RELATED	RNA METHYLTRANSFERASE	NA	NA	LFC HeatStress-SAHA :  -4.62	LFC HeatStress:  -2.18	LFC PE-SAHA :  -3.71	6.05126983605324	6.52056457672668	5.56410638323096	3.04479714941578	3.74188430142582	4.58694818651906	7.86684613185052	7.79848308637006	8.05598840670737	6.01169095883633	5.674611274236
BnaA03g13680D	NA	NA	NA	NA		NA	NA	NA	NA	NA	LFC HeatStress-SAHA :  -1.99	LFC HeatStress:  -2.49	LFC PE-SAHA :  1	7.9523018589029	8.24074247743883	7.01725982592866	9.06911604730448	8.64167311534365	8.5791380991926	9.8003910856984	9.88356774411653	9.96975394022577	7.59296480914853	7.90654685209373
BnaA03g14580D	NA	NA	NA	NA	Glutathione peroxidase	NA	NA	NA	NA	NA	LFC HeatStress-SAHA :  -2.69	LFC HeatStress:  -3.46	LFC PE-SAHA :  1.42	6.60604630035764	6.14669081047805	7.207810139001	8.16832183031505	7.82270655613999	8.02418234588993	10.5376077871079	9.7711279788112	9.9226250734963	7.10220271892043	7.54986327771361
BnaA03g14810D	NA	NA	NA	NA		NA	NA	NA	NA	NA	LFC HeatStress-SAHA :  -1.37	LFC HeatStress:  -2	LFC PE-SAHA :  1.12	8.90866447827678	9.37392238855273	8.84796369977344	10.0274227157305	10.0927041519578	10.3736034762444	10.2623062610114	9.37790362501427	9.97051385956045	8.56680237972745	8.4495250266675
BnaA03g16050D	NA	NA	NA	NA		NA	NA	NA	NA	NA	LFC HeatStress-SAHA :  3.09	LFC HeatStress:  4.84	LFC PE-SAHA :  -2.52	8.4209576297402	6.60558530976901	7.47045636401568	4.28588796029854	6.01257239684842	5.88516735668605	3.56027631476723	4.03210666950333	3.67208706728661	6.46020535822099	5.72700047117415
BnaA03g16400D	NA	NA	NA	NA		NA	NA	NA	NA	NA	LFC HeatStress-SAHA :  10.01	LFC HeatStress:  9.31	LFC PE-SAHA :  1.41	6.10918015562753	5.86286899590075	6.27261212742493	6.93587810973683	7.96577092535507	6.59084083389466	3.04479714941578	3.04479714941578	3.04479714941578	5.29674830552282	4.90094155505321
BnaA03g16520D	NA	NA	NA	NA		NA	NA	NA	NA	NA	LFC HeatStress-SAHA :  5.76	LFC HeatStress:  4.12	LFC PE-SAHA :  4.73	4.30339488081255	3.04479714941578	4.8888915028344	6.99608052728284	8.02142460493245	7.97215779034532	3.56027631476723	3.54562306975176	3.40885606564875	5.68190105175893	5.12111940270321
BnaA03g16930D	NA	NA	NA	NA	BnaA03g16930D protein	A0A078IBL8	MYB-LIKE DNA-BINDING DOMAIN CONTAINING PROTEIN, EXPRESSED	TRF-LIKE 8	NA	NA	LFC HeatStress-SAHA :  2.41	LFC HeatStress:  1.63	LFC PE-SAHA :  1.54	7.67811689028849	6.98389736001872	7.24840477946069	8.81823871826962	8.60209067532492	8.91485285084358	4.70846119009397	5.13587669589242	4.79647262919756	6.80030575157485	5.70105594197825
BnaA03g16970D	NA	NA	NA	NA	BnaA03g16970D protein	A0A078IBZ1	INTERACTOR OF CONSTITUTIVE ACTIVE ROPS 2, CHLOROPLASTIC-RELATED	BNAA03G16970D PROTEIN	NA	NA	LFC HeatStress-SAHA :  2.82	LFC HeatStress:  3.82	LFC PE-SAHA :  -1.47	8.3278594545749	7.51912528022779	7.04827662859336	6.13082714556215	6.78369859315128	6.32426705992049	5.25340931454813	4.24299884011279	4.52736744700907	7.87315900823061	7.28548959724923
BnaA03g17700D	NA	NA	NA	NA	BnaA03g17700D protein	A0A078F2Y9	PROTEIN, PUTATIVE (DUF239)-RELATED-RELATED	CARBOXYL-TERMINAL PROTEINASE-LIKE PROTEIN (DUF239)-RELATED	NA	NA	LFC HeatStress-SAHA :  12.65	LFC HeatStress:  11.37	LFC PE-SAHA :  2.85	7.1611098566051	8.52165748813084	7.75939335562159	10.7796533943893	10.5578954141328	10.7349889435489	3.04479714941578	3.04479714941578	3.04479714941578	6.43869593033526	6.67782010344311
BnaA03g17930D	NA	NA	NA	NA	BnaA03g17930D protein	A0A078F7P3	RNA-BINDING PROTEIN RELATED	KH DOMAIN-CONTAINING PROTEIN	NA	NA	LFC HeatStress-SAHA :  -3.22	LFC HeatStress:  -4.32	LFC PE-SAHA :  2.66	4.92181401696504	4.43668789675166	3.04479714941578	6.01795265526227	5.82153561714461	6.32426705992049	7.4271084470882	7.71805340876192	7.7505660418225	5.19364827934413	4.36157273551113
BnaA03g17940D	NA	NA	NA	NA	BnaA03g17940D protein	A0A078F3R5	PROTEIN, PUTATIVE (DUF239)-RELATED-RELATED	NEPROSIN DOMAIN-CONTAINING PROTEIN	NA	NA	LFC HeatStress-SAHA :  3.75	LFC HeatStress:  2.6	LFC PE-SAHA :  2.45	9.76481029411122	10.2890552987549	10.3697205097105	12.5960609237081	12.5355772869686	12.6874644202057	5.65215593213337	5.2203091070704	5.13634378998602	8.11433159660382	8.26741864790195
BnaA03g18250D	NA	NA	NA	NA	BnaA03g18250D protein	A0A078F2U0	SOLUTE CARRIER FAMILY 22 MEMBER	BNAA03G18250D PROTEIN	NA	NA	LFC HeatStress-SAHA :  6.93	LFC HeatStress:  6	LFC PE-SAHA :  1.42	5.60132953050122	7.13400545787939	5.72997138472651	7.85662630326592	7.67081285901104	7.10908282474564	3.56027631476723	3.04479714941578	3.04479714941578	6.04074197366926	5.03758098694227
BnaA03g19000D	NA	NA	NA	NA	BnaA03g19000D protein	A0A078F2L9	SAM-DEPENDENT METHYLTRANSFERASE	METHYLTRANSFERASE PMT23-RELATED	NA	NA	LFC HeatStress-SAHA :  2.54	LFC HeatStress:  1.86	LFC PE-SAHA :  1.24	7.1611098566051	8.14525525462434	7.45898104858628	8.8306409679761	8.87090342031797	8.7927851325602	5.52041714040351	5.06872551331641	5.36698586956566	7.11574711896454	7.31924046037066
BnaA03g19080D	106443574	NA	NA	NA	BnaA03g19080D protein	A0A078F7I0	OS05G0165500 PROTEIN	EXPRESSED PROTEIN	uncharacterized BNAA03G19080D	BNAA03G19080D	LFC HeatStress-SAHA :  4.44	LFC HeatStress:  3.41	LFC PE-SAHA :  2.26	4.60989424068168	5.08108367105262	5.72997138472651	6.87302865585963	6.61937505688257	7.32189694464192	3.85355218784927	4.1945736584361	3.76727529500865	6.3721352879729	6.12616720941923
BnaA03g19280D	106438010	NA	NA	NA	BnaA03g19280D protein	A0A078HCB3	STEROID 21-HYDROXYLASE-RELATED	CYTOCHROME P450 98A2	cytochrome P450 98A3	LOC106438010	LFC HeatStress-SAHA :  2.49	LFC HeatStress:  1.86	LFC PE-SAHA :  1.1	9.62023671291672	9.88082857199822	9.88562871750977	10.9254988786648	11.0285488982078	10.7173382622667	6.32326057981634	6.23591382257998	5.28771648870962	8.27343573403936	7.71094144714268
